case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_960,960,600,960,600,119,11.584400,0.110200,1.447100,true,6,32,12,120
world2_normal_960,960,600,960,600,120,8.451200,0.126700,1.474100,true,6,32,12,120
world2_normal_960,960,600,960,600,121,7.611900,0.146700,2.232800,true,6,32,12,120
world2_normal_960,960,600,960,600,122,7.406100,0.105500,1.639800,true,6,32,12,120
world2_normal_960,960,600,960,600,123,8.058200,0.118700,1.412000,true,6,32,12,120
world2_normal_960,960,600,960,600,124,7.158400,0.113900,1.625700,true,6,32,12,120
world2_normal_960,960,600,960,600,125,7.353100,0.105700,1.529600,true,6,32,12,120
world2_normal_960,960,600,960,600,126,8.071200,0.140100,1.979700,true,6,32,12,120
world2_normal_960,960,600,960,600,127,7.086700,0.097100,1.312000,true,6,32,12,120
world2_normal_960,960,600,960,600,128,7.521300,0.186000,1.687200,true,6,32,12,120
world2_normal_960,960,600,960,600,129,7.449200,0.102500,1.556100,true,6,32,12,120
world2_normal_960,960,600,960,600,130,6.875100,0.108300,1.455000,true,6,32,12,120
world2_normal_960,960,600,960,600,131,7.176700,0.101100,1.336700,true,6,32,12,120
world2_normal_960,960,600,960,600,132,7.252600,0.097500,1.498500,true,6,32,12,120
world2_normal_960,960,600,960,600,133,7.106700,0.104900,1.441900,true,6,32,12,120
world2_normal_960,960,600,960,600,134,7.185000,0.089500,1.259400,true,6,32,12,120
world2_normal_960,960,600,960,600,135,7.613600,0.111100,1.352300,true,6,32,12,120
world2_normal_960,960,600,960,600,136,7.372800,0.101800,1.259300,true,6,32,12,120
world2_normal_960,960,600,960,600,137,7.241100,0.125500,1.421600,true,6,32,12,120
world2_normal_960,960,600,960,600,138,7.056200,0.103600,1.340500,true,6,32,12,120
world2_normal_960,960,600,960,600,139,6.914200,0.213600,1.601200,true,6,32,12,120
world2_normal_960,960,600,960,600,140,7.160000,0.100900,1.270200,true,6,32,12,120
world2_normal_960,960,600,960,600,141,6.977200,0.098000,1.381100,true,6,32,12,120
world2_normal_960,960,600,960,600,142,7.394000,0.108400,1.373200,true,6,32,12,120
world2_normal_960,960,600,960,600,143,7.089600,0.105500,1.468500,true,6,32,12,120
world2_normal_960,960,600,960,600,144,7.692100,0.110000,2.069700,true,6,32,12,120
world2_normal_960,960,600,960,600,145,7.529900,0.094900,1.335800,true,6,32,12,120
world2_normal_960,960,600,960,600,146,8.431100,0.098900,1.469200,true,6,32,12,120
world2_normal_960,960,600,960,600,147,7.208800,0.117200,2.435600,true,6,32,12,120
world2_normal_960,960,600,960,600,148,8.010000,0.095000,1.259300,true,6,32,12,120
world2_normal_960,960,600,960,600,149,8.986000,0.097000,1.264800,true,6,32,12,120
world2_normal_960,960,600,960,600,150,7.091200,0.101400,1.421800,true,6,32,12,120
world2_normal_960,960,600,960,600,151,7.135800,0.102700,1.345400,true,6,32,12,120
world2_normal_960,960,600,960,600,152,7.142000,0.116500,1.525800,true,6,32,12,120
world2_normal_960,960,600,960,600,153,8.913600,0.109400,1.293200,true,6,32,12,120
world2_normal_960,960,600,960,600,154,7.398700,0.132400,1.628700,true,6,32,12,120
world2_normal_960,960,600,960,600,155,7.499500,0.121300,1.351300,true,6,32,12,120
world2_normal_960,960,600,960,600,156,7.321800,0.110500,1.480300,true,6,32,12,120
world2_normal_960,960,600,960,600,157,7.232200,0.095800,1.246500,true,6,32,12,120
world2_normal_960,960,600,960,600,158,7.258000,0.108200,1.548800,true,6,32,12,120
world2_normal_960,960,600,960,600,159,11.184600,0.134800,1.753700,true,6,32,12,120
world2_normal_960,960,600,960,600,160,7.677600,0.101400,1.342500,true,6,32,12,120
world2_normal_960,960,600,960,600,161,7.401600,0.149600,1.580800,true,6,32,12,120
world2_normal_960,960,600,960,600,162,7.197600,0.113100,1.425400,true,6,32,12,120
