case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_600,600,400,600,375,92,6.510200,0.074900,2.380000,true,6,32,12,120
world2_normal_600,600,400,600,375,93,6.492600,0.076900,2.436900,true,6,32,12,120
world2_normal_600,600,400,600,375,94,6.468900,0.075000,2.377300,true,6,32,12,120
world2_normal_600,600,400,600,375,95,6.493700,0.077400,2.385800,true,6,32,12,120
world2_normal_600,600,400,600,375,96,6.522100,0.068500,2.177100,true,6,32,12,120
world2_normal_600,600,400,600,375,97,6.573900,0.073200,2.666700,true,6,32,12,120
world2_normal_600,600,400,600,375,98,6.743200,0.092000,2.181100,true,6,32,12,120
world2_normal_600,600,400,600,375,99,6.611300,0.091900,2.328200,true,6,32,12,120
world2_normal_600,600,400,600,375,100,7.521300,0.081100,2.188900,true,6,32,12,120
world2_normal_600,600,400,600,375,101,6.772900,0.091200,2.657200,true,6,32,12,120
world2_normal_600,600,400,600,375,102,6.663800,0.085100,2.403000,true,6,32,12,120
world2_normal_600,600,400,600,375,103,6.546600,0.103700,2.411500,true,6,32,12,120
world2_normal_600,600,400,600,375,104,7.149900,0.085200,2.456100,true,6,32,12,120
world2_normal_600,600,400,600,375,105,8.119900,0.077600,2.322700,true,6,32,12,120
world2_normal_600,600,400,600,375,106,6.875900,0.067100,2.505200,true,6,32,12,120
world2_normal_600,600,400,600,375,107,6.662100,0.065000,2.373000,true,6,32,12,120
world2_normal_600,600,400,600,375,108,6.814100,0.081600,2.519700,true,6,32,12,120
world2_normal_600,600,400,600,375,109,6.725500,0.065600,2.196800,true,6,32,12,120
world2_normal_600,600,400,600,375,110,6.790200,0.097900,2.803000,true,6,32,12,120
world2_normal_600,600,400,600,375,111,6.528200,0.075700,2.363500,true,6,32,12,120
world2_normal_600,600,400,600,375,112,6.634000,0.077500,2.209000,true,6,32,12,120
world2_normal_600,600,400,600,375,113,6.804300,0.086800,2.340900,true,6,32,12,120
world2_normal_600,600,400,600,375,114,7.003400,0.075900,2.189100,true,6,32,12,120
world2_normal_600,600,400,600,375,115,6.701200,0.087300,2.471500,true,6,32,12,120
world2_normal_600,600,400,600,375,116,6.771100,0.077900,2.356900,true,6,32,12,120
world2_normal_600,600,400,600,375,117,8.177900,0.091300,2.365300,true,6,32,12,120
world2_normal_600,600,400,600,375,118,7.453200,0.098700,2.732500,true,6,32,12,120
world2_normal_600,600,400,600,375,119,6.795700,0.086300,2.230100,true,6,32,12,120
world2_normal_600,600,400,600,375,120,7.022700,0.076100,2.558100,true,6,32,12,120
world2_normal_600,600,400,600,375,121,8.020300,0.076100,2.474300,true,6,32,12,120
world2_normal_600,600,400,600,375,122,7.459500,0.103000,2.208400,true,6,32,12,120
world2_normal_600,600,400,600,375,123,6.714800,0.072100,2.452000,true,6,32,12,120
world2_normal_600,600,400,600,375,124,6.640800,0.072100,2.187100,true,6,32,12,120
world2_normal_600,600,400,600,375,125,6.606700,0.068000,2.465100,true,6,32,12,120
world2_normal_600,600,400,600,375,126,6.821600,0.074500,2.207000,true,6,32,12,120
