tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
1800,3690.0,187.4,100,3,3,RUNNING,false,0,2,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,1766,false,false,0,0,3401.9999999999977,RUNNING
1920,3690.0,209.8,100,3,3,RUNNING,false,0,2,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,1886,false,false,0,0,3401.9999999999977,RUNNING
2040,3690.0,337.4,100,3,3,RUNNING,false,0,2,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,2006,false,false,0,0,3401.9999999999977,RUNNING
2117,3690.0,353.8,100,3,2,RUNNING,false,0,0,12,2,SLAG_SPITTER,emergency-bomb,2083,false,false,0,0,3401.9999999999977,RUNNING
2160,3905.0,306.0,100,3,2,RUNNING,false,0,1,12,2,INTERRUPT,engage:INTERRUPT,2126,false,true,0,0,3588.692807021393,RUNNING
2255,4370.0,360.0,100,3,2,RUNNING,true,0,1,13,2,INTERRUPT,engage:INTERRUPT,2221,false,false,4,0,4072.4962817198984,RUNNING
2280,4475.0,339.0,100,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,2242,false,true,0,0,4159.287019659137,RUNNING
2400,4595.0,193.4,100,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,2362,false,false,0,0,4199.999999855062,RUNNING
2520,4595.0,241.8,100,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,2482,false,false,0,0,4199.999999999997,RUNNING
2562,4595.0,102.4,85,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,damage:engage:SLAG_SPITTER,2524,false,false,0,0,4199.999999999997,RUNNING
2640,4595.0,91.4,85,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,2602,false,false,0,0,4199.999999999997,RUNNING
2760,4595.0,304.6,85,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,2722,false,false,0,0,4199.999999999997,RUNNING
2880,4595.0,75.8,85,3,2,RUNNING,true,0,1,13,2,SLAG_SPITTER,engage:SLAG_SPITTER,2842,false,false,0,0,4199.999999999997,RUNNING
2904,4595.0,303.8,85,3,1,RUNNING,true,0,0,14,2,SLAG_SPITTER,emergency-bomb,2866,false,false,0,0,4199.999999999997,RUNNING
3000,4875.0,395.0,85,3,1,RUNNING,true,1,2,14,2,SLAG_SPITTER,engage:SLAG_SPITTER,2962,false,false,0,0,4199.999999999997,RUNNING
3114,4875.0,395.0,85,3,1,RUNNING,true,1,1,15,2,SLAG_SPITTER,engage:SLAG_SPITTER,3076,false,false,4,0,4199.999999999997,RUNNING
3119,4875.0,395.0,85,3,1,RUNNING,true,1,0,16,2,SLAG_SPITTER,engage:SLAG_SPITTER,3077,false,false,4,0,4199.999999999997,RUNNING
3120,4875.0,395.0,85,3,1,RUNNING,true,1,0,16,2,route,advance,3077,false,true,3,0,4199.999999999997,RUNNING
3223,5085.0,247.4,85,3,1,RUNNING,true,2,1,17,2,INTERRUPT,engage:INTERRUPT,3177,false,false,4,0,4199.999999999997,RUNNING
3240,5130.0,413.8,85,3,1,RUNNING,true,2,1,17,2,route,advance,3190,false,true,0,0,4199.999999999997,RUNNING
3360,4720.0,291.6,85,3,1,RUNNING,true,2,1,17,2,INTERRUPT,engage:INTERRUPT,3310,true,false,0,0,4199.999999999997,RUNNING
3480,4770.0,155.4,85,3,1,RUNNING,true,2,1,17,2,INTERRUPT,engage:INTERRUPT,3430,false,false,0,0,4199.999999999997,RUNNING
3493,4770.0,282.8,85,3,1,RUNNING,true,2,0,18,2,INTERRUPT,engage:INTERRUPT,3443,false,false,4,0,4199.999999999997,RUNNING
3600,4985.0,450.0,85,3,1,RUNNING,true,3,2,18,2,DRILLER,engage:DRILLER,3546,false,false,0,0,4199.999999999997,RUNNING
3720,5005.0,182.8,85,3,1,RUNNING,true,3,2,18,2,DRILLER,engage:DRILLER,3666,false,false,0,0,4199.999999999997,RUNNING
3837,5005.0,384.6,85,3,0,RUNNING,true,3,0,20,2,DRILLER,emergency-bomb,3783,false,false,0,0,4199.999999999997,RUNNING
3840,5020.0,360.0,85,3,0,RUNNING,true,3,0,20,2,route,advance,3786,false,true,0,0,4199.999999999997,RUNNING
3960,5130.0,384.6,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,3906,false,false,0,0,4841.999110172417,RUNNING
4080,5130.0,195.4,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4026,false,false,0,0,4841.9999999999945,RUNNING
4200,5135.0,318.6,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4146,false,false,0,0,4846.999998111605,RUNNING
4320,5135.0,287.8,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4266,false,false,0,0,4846.9999999999945,RUNNING
4440,5135.0,233.4,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4386,false,false,0,0,4846.9999999999945,RUNNING
4560,5135.0,450.0,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4506,false,false,0,0,4846.9999999999945,RUNNING
4680,5135.0,181.8,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4626,false,false,0,0,4846.9999999999945,RUNNING
4800,5135.0,353.0,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4746,false,false,0,0,4846.9999999999945,RUNNING
4920,5135.0,216.6,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,4866,false,false,0,0,4846.9999999999945,RUNNING
5040,5135.0,315.8,100,3,0,RUNNING,false,0,1,20,2,DRILLER,double-jump,4986,false,false,0,0,4846.9999999999945,RUNNING
5160,5135.0,337.8,100,3,0,RUNNING,false,0,1,20,2,DRILLER,engage:DRILLER,5106,false,false,0,0,4846.9999999999945,RUNNING
5171,5135.0,437.6,100,3,0,RUNNING,false,0,0,21,2,DRILLER,engage:DRILLER,5117,false,false,4,0,4846.9999999999945,RUNNING
5280,5665.2,315.6,100,3,0,RUNNING,false,0,2,21,2,INTERRUPT,engage:INTERRUPT,5222,false,true,0,0,5348.80761936126,RUNNING
5323,5775.2,311.6,100,3,0,RUNNING,false,0,1,22,2,INTERRUPT,engage:INTERRUPT,5265,false,false,4,0,5486.423109761049,RUNNING
5334,5810.2,413.8,100,3,0,RUNNING,false,0,1,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,5272,false,true,0,0,5502.734602102836,RUNNING
5400,5996.8,394.0,100,3,0,RUNNING,false,0,2,22,3,SLAG_SPITTER,engage:SLAG_SPITTER,5338,false,false,0,0,5708.615360836566,RUNNING
5423,6106.8,329.6,100,3,0,UPGRADE_SELECTION,false,0,1,23,3,SLAG_SPITTER,engage:SLAG_SPITTER,5361,false,false,4,0,5791.255711565191,UPGRADE_SELECTION
5424,6106.8,329.6,100,3,0,RUNNING,false,0,1,23,3,SLAG_SPITTER,upgrade:SHIELD_REBOOT,5361,false,false,3,0,5791.255711565191,RUNNING
5425,6106.8,329.6,100,3,0,RUNNING,false,0,1,23,3,DRILLER,engage:DRILLER,5361,false,true,2,0,5791.255711565191,RUNNING
5472,6271.8,450.0,100,3,0,RUNNING,false,0,1,24,3,DRILLER,engage:DRILLER,5406,false,false,4,0,5979.770342841937,RUNNING
5520,6491.8,199.4,100,3,0,RUNNING,true,0,1,24,3,INTERRUPT,engage:INTERRUPT,5450,false,true,0,0,6175.4857258681595,RUNNING
5536,6571.8,226.6,100,3,0,RUNNING,true,0,0,25,3,INTERRUPT,engage:INTERRUPT,5466,false,true,4,0,6255.46808183308,RUNNING
5624,6991.8,243.8,100,3,0,RUNNING,true,1,1,26,3,INTERRUPT,engage:INTERRUPT,5550,false,true,4,0,6349.999712224593,RUNNING
5630,7001.8,240.0,100,3,0,RUNNING,true,1,0,27,3,INTERRUPT,engage:INTERRUPT,5552,false,true,4,0,6349.999792082269,RUNNING
5640,7031.8,243.0,100,3,0,RUNNING,true,1,0,27,3,route,advance,5558,false,true,0,0,6349.999921583928,RUNNING
