tick,role,input,action,x,y,grounded,crouching,facing,aimX,aimY,phase,shotSequence,hp,muzzleX,muzzleY
160,SCOUT,CROUCH_RIGHT,RUN,725.712,282.000,true,true,1,1.00000,0.00000,4.98139,9,100,758.712,282.000
160,WARDEN,CROUCH_RIGHT,RUN,696.788,282.000,true,true,1,1.00000,0.00000,4.83609,9,100,729.788,282.000
160,ENGINEER,CROUCH_RIGHT,RUN,706.800,282.000,true,true,1,1.00000,0.00000,2.95310,9,100,739.800,282.000
161,REPAIR,CROUCH_RIGHT,RUN,713.500,282.000,true,true,1,1.00000,0.00000,5.26217,9,100,746.500,282.000
161,SCOUT,CROUCH_RIGHT,RUN,728.255,282.000,true,true,1,1.00000,0.00000,5.38076,9,100,761.255,282.000
161,WARDEN,CROUCH_RIGHT,RUN,698.745,282.000,true,true,1,1.00000,0.00000,5.14357,9,100,731.745,282.000
161,ENGINEER,CROUCH_RIGHT,RUN,708.960,282.000,true,true,1,1.00000,0.00000,3.29239,9,100,741.960,282.000
162,REPAIR,CROUCH_RIGHT,RUN,715.750,282.000,true,true,1,1.00000,0.00000,5.61560,10,100,748.750,282.000
162,SCOUT,CROUCH_RIGHT,RUN,730.797,282.000,true,true,1,1.00000,0.00000,5.78014,10,100,763.797,282.000
162,WARDEN,CROUCH_RIGHT,RUN,700.703,282.000,true,true,1,1.00000,0.00000,5.45106,10,100,733.703,282.000
162,ENGINEER,CROUCH_RIGHT,RUN,711.120,282.000,true,true,1,1.00000,0.00000,3.63168,10,100,744.120,282.000
163,REPAIR,CROUCH_RIGHT,RUN,718.000,282.000,true,true,1,1.00000,0.00000,5.96903,10,100,751.000,282.000
163,SCOUT,CROUCH_RIGHT,RUN,733.340,282.000,true,true,1,1.00000,0.00000,6.17951,10,100,766.340,282.000
163,WARDEN,CROUCH_RIGHT,RUN,702.660,282.000,true,true,1,1.00000,0.00000,5.75854,10,100,735.660,282.000
163,ENGINEER,CROUCH_RIGHT,RUN,713.280,282.000,true,true,1,1.00000,0.00000,3.97097,10,100,746.280,282.000
164,REPAIR,CROUCH_RIGHT,RUN,720.250,282.000,true,true,1,1.00000,0.00000,0.03927,10,100,753.250,282.000
164,SCOUT,CROUCH_RIGHT,RUN,735.882,282.000,true,true,1,1.00000,0.00000,0.29570,10,100,768.882,282.000
164,WARDEN,CROUCH_RIGHT,RUN,704.618,282.000,true,true,1,1.00000,0.00000,6.06602,10,100,737.618,282.000
164,ENGINEER,CROUCH_RIGHT,RUN,715.440,282.000,true,true,1,1.00000,0.00000,4.31027,10,100,748.440,282.000
165,REPAIR,CROUCH_RIGHT,RUN,722.500,282.000,true,true,1,1.00000,0.00000,0.39270,10,100,755.500,282.000
165,SCOUT,CROUCH_RIGHT,RUN,738.425,282.000,true,true,1,1.00000,0.00000,0.69508,10,100,771.425,282.000
165,WARDEN,CROUCH_RIGHT,RUN,706.575,282.000,true,true,1,1.00000,0.00000,0.09032,10,100,739.575,282.000
165,ENGINEER,CROUCH_RIGHT,RUN,717.600,282.000,true,true,1,1.00000,0.00000,4.64956,10,100,750.600,282.000
166,REPAIR,CROUCH_RIGHT,RUN,724.750,282.000,true,true,1,1.00000,0.00000,0.74613,10,100,757.750,282.000
166,SCOUT,CROUCH_RIGHT,RUN,740.967,282.000,true,true,1,1.00000,0.00000,1.09445,10,100,773.967,282.000
166,WARDEN,CROUCH_RIGHT,RUN,708.533,282.000,true,true,1,1.00000,0.00000,0.39780,10,100,741.533,282.000
166,ENGINEER,CROUCH_RIGHT,RUN,719.760,282.000,true,true,1,1.00000,0.00000,4.98885,10,100,752.760,282.000
167,REPAIR,CROUCH_RIGHT,RUN,727.000,282.000,true,true,1,1.00000,0.00000,1.09956,10,100,760.000,282.000
167,SCOUT,CROUCH_RIGHT,RUN,743.510,282.000,true,true,1,1.00000,0.00000,1.49383,10,100,776.510,282.000
167,WARDEN,CROUCH_RIGHT,RUN,710.490,282.000,true,true,1,1.00000,0.00000,0.70529,10,100,743.490,282.000
167,ENGINEER,CROUCH_RIGHT,RUN,721.920,282.000,true,true,1,1.00000,0.00000,5.32814,10,100,754.920,282.000
168,REPAIR,CROUCH_RIGHT,RUN,729.250,282.000,true,true,1,1.00000,0.00000,1.45299,10,100,762.250,282.000
168,SCOUT,CROUCH_RIGHT,RUN,746.052,282.000,true,true,1,1.00000,0.00000,1.89320,10,100,779.052,282.000
168,WARDEN,CROUCH_RIGHT,RUN,712.448,282.000,true,true,1,1.00000,0.00000,1.01277,10,100,745.448,282.000
168,ENGINEER,CROUCH_RIGHT,RUN,724.080,282.000,true,true,1,1.00000,0.00000,5.66743,10,100,757.080,282.000
169,REPAIR,CROUCH_RIGHT,RUN,731.500,282.000,true,true,1,1.00000,0.00000,1.80642,10,100,764.500,282.000
169,SCOUT,CROUCH_RIGHT,RUN,748.595,282.000,true,true,1,1.00000,0.00000,2.29258,10,100,781.595,282.000
169,WARDEN,CROUCH_RIGHT,RUN,714.405,282.000,true,true,1,1.00000,0.00000,1.32025,10,100,747.405,282.000
169,ENGINEER,CROUCH_RIGHT,RUN,726.240,282.000,true,true,1,1.00000,0.00000,6.00673,10,100,759.240,282.000
170,REPAIR,CROUCH_RIGHT,RUN,733.750,282.000,true,true,1,1.00000,0.00000,2.15984,10,100,766.750,282.000
170,SCOUT,CROUCH_RIGHT,RUN,751.137,282.000,true,true,1,1.00000,0.00000,2.69195,10,100,784.137,282.000
170,WARDEN,CROUCH_RIGHT,RUN,716.363,282.000,true,true,1,1.00000,0.00000,1.62774,10,100,749.363,282.000
170,ENGINEER,CROUCH_RIGHT,RUN,728.400,282.000,true,true,1,1.00000,0.00000,0.06283,10,100,761.400,282.000
171,REPAIR,CROUCH_RIGHT,RUN,736.000,282.000,true,true,1,1.00000,0.00000,2.51327,10,100,769.000,282.000
171,SCOUT,CROUCH_RIGHT,RUN,753.680,282.000,true,true,1,1.00000,0.00000,3.09133,10,100,786.680,282.000
171,WARDEN,CROUCH_RIGHT,RUN,718.320,282.000,true,true,1,1.00000,0.00000,1.93522,10,100,751.320,282.000
171,ENGINEER,CROUCH_RIGHT,RUN,730.560,282.000,true,true,1,1.00000,0.00000,0.40212,10,100,763.560,282.000
172,REPAIR,CROUCH_RIGHT,RUN,738.250,282.000,true,true,1,1.00000,0.00000,2.86670,10,100,771.250,282.000
172,SCOUT,CROUCH_RIGHT,RUN,756.222,282.000,true,true,1,1.00000,0.00000,3.49070,10,100,789.222,282.000
172,WARDEN,CROUCH_RIGHT,RUN,720.278,282.000,true,true,1,1.00000,0.00000,2.24270,10,100,753.278,282.000
172,ENGINEER,CROUCH_RIGHT,RUN,732.720,282.000,true,true,1,1.00000,0.00000,0.74142,10,100,765.720,282.000
173,REPAIR,CROUCH_RIGHT,RUN,740.500,282.000,true,true,1,1.00000,0.00000,3.22013,10,100,773.500,282.000
173,SCOUT,CROUCH_RIGHT,RUN,758.765,282.000,true,true,1,1.00000,0.00000,3.89008,10,100,791.765,282.000
173,WARDEN,CROUCH_RIGHT,RUN,722.235,282.000,true,true,1,1.00000,0.00000,2.55019,10,100,755.235,282.000
173,ENGINEER,CROUCH_RIGHT,RUN,734.880,282.000,true,true,1,1.00000,0.00000,1.08071,10,100,767.880,282.000
174,REPAIR,CROUCH_LEFT,RUN,738.250,282.000,true,true,-1,-1.00000,0.00000,3.57356,10,100,735.250,282.000
174,SCOUT,CROUCH_LEFT,RUN,756.222,282.000,true,true,-1,-1.00000,0.00000,4.28945,10,100,753.222,282.000
174,WARDEN,CROUCH_LEFT,RUN,720.278,282.000,true,true,-1,-1.00000,0.00000,2.85767,10,100,717.278,282.000
174,ENGINEER,CROUCH_LEFT,RUN,732.720,282.000,true,true,-1,-1.00000,0.00000,1.42000,10,100,729.720,282.000
175,REPAIR,CROUCH_LEFT,RUN,736.000,282.000,true,true,-1,-1.00000,0.00000,3.92699,10,100,733.000,282.000
175,SCOUT,CROUCH_LEFT,RUN,753.680,282.000,true,true,-1,-1.00000,0.00000,4.68883,10,100,750.680,282.000
175,WARDEN,CROUCH_LEFT,RUN,718.320,282.000,true,true,-1,-1.00000,0.00000,3.16515,10,100,715.320,282.000
175,ENGINEER,CROUCH_LEFT,RUN,730.560,282.000,true,true,-1,-1.00000,0.00000,1.75929,10,100,727.560,282.000
176,REPAIR,CROUCH_LEFT,RUN,733.750,282.000,true,true,-1,-1.00000,0.00000,4.28042,10,100,730.750,282.000
176,SCOUT,CROUCH_LEFT,RUN,751.137,282.000,true,true,-1,-1.00000,0.00000,5.08820,10,100,748.137,282.000
176,WARDEN,CROUCH_LEFT,RUN,716.363,282.000,true,true,-1,-1.00000,0.00000,3.47264,10,100,713.363,282.000
176,ENGINEER,CROUCH_LEFT,RUN,728.400,282.000,true,true,-1,-1.00000,0.00000,2.09858,10,100,725.400,282.000
177,REPAIR,CROUCH_LEFT,RUN,731.500,282.000,true,true,-1,-1.00000,0.00000,4.63385,10,100,728.500,282.000
177,SCOUT,CROUCH_LEFT,RUN,748.595,282.000,true,true,-1,-1.00000,0.00000,5.48758,10,100,745.595,282.000
177,WARDEN,CROUCH_LEFT,RUN,714.405,282.000,true,true,-1,-1.00000,0.00000,3.78012,10,100,711.405,282.000
177,ENGINEER,CROUCH_LEFT,RUN,726.240,282.000,true,true,-1,-1.00000,0.00000,2.43788,10,100,723.240,282.000
178,REPAIR,CROUCH_LEFT,RUN,729.250,282.000,true,true,-1,-1.00000,0.00000,4.98728,10,100,726.250,282.000
178,SCOUT,CROUCH_LEFT,RUN,746.052,282.000,true,true,-1,-1.00000,0.00000,5.88695,10,100,743.052,282.000
178,WARDEN,CROUCH_LEFT,RUN,712.448,282.000,true,true,-1,-1.00000,0.00000,4.08760,10,100,709.448,282.000
178,ENGINEER,CROUCH_LEFT,RUN,724.080,282.000,true,true,-1,-1.00000,0.00000,2.77717,10,100,721.080,282.000
179,REPAIR,CROUCH_LEFT,RUN,727.000,282.000,true,true,-1,-1.00000,0.00000,5.34071,10,100,724.000,282.000
179,SCOUT,CROUCH_LEFT,RUN,743.510,282.000,true,true,-1,-1.00000,0.00000,0.00314,10,100,740.510,282.000
179,WARDEN,CROUCH_LEFT,RUN,710.490,282.000,true,true,-1,-1.00000,0.00000,4.39509,10,100,707.490,282.000
179,ENGINEER,CROUCH_LEFT,RUN,721.920,282.000,true,true,-1,-1.00000,0.00000,3.11646,10,100,718.920,282.000
180,REPAIR,CROUCH_LEFT,RUN,724.750,282.000,true,true,-1,-1.00000,0.00000,5.69414,11,100,721.750,282.000
180,SCOUT,CROUCH_LEFT,RUN,740.967,282.000,true,true,-1,-1.00000,0.00000,0.40252,11,100,737.967,282.000
180,WARDEN,CROUCH_LEFT,RUN,708.533,282.000,true,true,-1,-1.00000,0.00000,4.70257,11,100,705.533,282.000
180,ENGINEER,CROUCH_LEFT,RUN,719.760,282.000,true,true,-1,-1.00000,0.00000,3.45575,11,100,716.760,282.000
181,REPAIR,CROUCH_LEFT,RUN,722.500,282.000,true,true,-1,-1.00000,0.00000,6.04757,11,100,719.500,282.000
181,SCOUT,CROUCH_LEFT,RUN,738.425,282.000,true,true,-1,-1.00000,0.00000,0.80189,11,100,735.425,282.000
181,WARDEN,CROUCH_LEFT,RUN,706.575,282.000,true,true,-1,-1.00000,0.00000,5.01005,11,100,703.575,282.000
181,ENGINEER,CROUCH_LEFT,RUN,717.600,282.000,true,true,-1,-1.00000,0.00000,3.79504,11,100,714.600,282.000
182,REPAIR,CROUCH_LEFT,RUN,720.250,282.000,true,true,-1,-1.00000,0.00000,0.11781,11,100,717.250,282.000
182,SCOUT,CROUCH_LEFT,RUN,735.882,282.000,true,true,-1,-1.00000,0.00000,1.20127,11,100,732.882,282.000
182,WARDEN,CROUCH_LEFT,RUN,704.618,282.000,true,true,-1,-1.00000,0.00000,5.31754,11,100,701.618,282.000
182,ENGINEER,CROUCH_LEFT,RUN,715.440,282.000,true,true,-1,-1.00000,0.00000,4.13434,11,100,712.440,282.000
183,REPAIR,CROUCH_LEFT,RUN,718.000,282.000,true,true,-1,-1.00000,0.00000,0.47124,11,100,715.000,282.000
183,SCOUT,CROUCH_LEFT,RUN,733.340,282.000,true,true,-1,-1.00000,0.00000,1.60064,11,100,730.340,282.000
183,WARDEN,CROUCH_LEFT,RUN,702.660,282.000,true,true,-1,-1.00000,0.00000,5.62502,11,100,699.660,282.000
183,ENGINEER,CROUCH_LEFT,RUN,713.280,282.000,true,true,-1,-1.00000,0.00000,4.47363,11,100,710.280,282.000
184,REPAIR,CROUCH_LEFT,RUN,715.750,282.000,true,true,-1,-1.00000,0.00000,0.82467,11,100,712.750,282.000
184,SCOUT,CROUCH_LEFT,RUN,730.797,282.000,true,true,-1,-1.00000,0.00000,2.00002,11,100,727.797,282.000
184,WARDEN,CROUCH_LEFT,RUN,700.703,282.000,true,true,-1,-1.00000,0.00000,5.93251,11,100,697.703,282.000
184,ENGINEER,CROUCH_LEFT,RUN,711.120,282.000,true,true,-1,-1.00000,0.00000,4.81292,11,100,708.120,282.000
185,REPAIR,CROUCH_LEFT,RUN,713.500,282.000,true,true,-1,-1.00000,0.00000,1.17810,11,100,710.500,282.000
185,SCOUT,CROUCH_LEFT,RUN,728.255,282.000,true,true,-1,-1.00000,0.00000,2.39939,11,100,725.255,282.000
185,WARDEN,CROUCH_LEFT,RUN,698.745,282.000,true,true,-1,-1.00000,0.00000,6.23999,11,100,695.745,282.000
185,ENGINEER,CROUCH_LEFT,RUN,708.960,282.000,true,true,-1,-1.00000,0.00000,5.15221,11,100,705.960,282.000
186,REPAIR,CROUCH_LEFT,RUN,711.250,282.000,true,true,-1,-1.00000,0.00000,1.53153,11,100,708.250,282.000
186,SCOUT,CROUCH_LEFT,RUN,725.712,282.000,true,true,-1,-1.00000,0.00000,2.79877,11,100,722.712,282.000
186,WARDEN,CROUCH_LEFT,RUN,696.788,282.000,true,true,-1,-1.00000,0.00000,0.26429,11,100,693.788,282.000
186,ENGINEER,CROUCH_LEFT,RUN,706.800,282.000,true,true,-1,-1.00000,0.00000,5.49150,11,100,703.800,282.000
187,REPAIR,CROUCH_LEFT,RUN,709.000,282.000,true,true,-1,-1.00000,0.00000,1.88496,11,100,706.000,282.000
187,SCOUT,CROUCH_LEFT,RUN,723.170,282.000,true,true,-1,-1.00000,0.00000,3.19814,11,100,720.170,282.000
187,WARDEN,CROUCH_LEFT,RUN,694.830,282.000,true,true,-1,-1.00000,0.00000,0.57177,11,100,691.830,282.000
187,ENGINEER,CROUCH_LEFT,RUN,704.640,282.000,true,true,-1,-1.00000,0.00000,5.83080,11,100,701.640,282.000
188,REPAIR,CROUCH_LEFT,RUN,706.750,282.000,true,true,-1,-1.00000,0.00000,2.23838,11,100,703.750,282.000
188,SCOUT,CROUCH_LEFT,RUN,720.627,282.000,true,true,-1,-1.00000,0.00000,3.59752,11,100,717.627,282.000
188,WARDEN,CROUCH_LEFT,RUN,692.873,282.000,true,true,-1,-1.00000,0.00000,0.87925,11,100,689.873,282.000
188,ENGINEER,CROUCH_LEFT,RUN,702.480,282.000,true,true,-1,-1.00000,0.00000,6.17009,11,100,699.480,282.000
189,REPAIR,CROUCH_LEFT,RUN,704.500,282.000,true,true,-1,-1.00000,0.00000,2.59181,11,100,701.500,282.000
189,SCOUT,CROUCH_LEFT,RUN,718.085,282.000,true,true,-1,-1.00000,0.00000,3.99689,11,100,715.085,282.000
189,WARDEN,CROUCH_LEFT,RUN,690.915,282.000,true,true,-1,-1.00000,0.00000,1.18674,11,100,687.915,282.000
189,ENGINEER,CROUCH_LEFT,RUN,700.320,282.000,true,true,-1,-1.00000,0.00000,0.22619,11,100,697.320,282.000
190,REPAIR,CROUCH_LEFT,RUN,702.250,282.000,true,true,-1,-1.00000,0.00000,2.94524,11,100,699.250,282.000
190,SCOUT,CROUCH_LEFT,RUN,715.542,282.000,true,true,-1,-1.00000,0.00000,4.39627,11,100,712.542,282.000
190,WARDEN,CROUCH_LEFT,RUN,688.958,282.000,true,true,-1,-1.00000,0.00000,1.49422,11,100,685.958,282.000
190,ENGINEER,CROUCH_LEFT,RUN,698.160,282.000,true,true,-1,-1.00000,0.00000,0.56549,11,100,695.160,282.000
191,REPAIR,CROUCH_LEFT,RUN,700.000,282.000,true,true,-1,-1.00000,0.00000,3.29867,11,100,697.000,282.000
191,SCOUT,CROUCH_LEFT,RUN,713.000,282.000,true,true,-1,-1.00000,0.00000,4.79564,11,100,710.000,282.000
191,WARDEN,CROUCH_LEFT,RUN,687.000,282.000,true,true,-1,-1.00000,0.00000,1.80170,11,100,684.000,282.000
191,ENGINEER,CROUCH_LEFT,RUN,696.000,282.000,true,true,-1,-1.00000,0.00000,0.90478,11,100,693.000,282.000
192,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,46.32000,11,100,704.000,251.000
192,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,46.32000,11,100,720.000,251.000
192,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,46.32000,11,100,694.000,251.000
192,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,46.32000,11,100,703.000,251.000
193,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,46.56000,11,100,704.000,251.000
193,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,46.56000,11,100,720.000,251.000
193,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,46.56000,11,100,694.000,251.000
193,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,46.56000,11,100,703.000,251.000
194,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,46.80000,11,100,704.000,251.000
194,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,46.80000,11,100,720.000,251.000
194,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,46.80000,11,100,694.000,251.000
194,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,46.80000,11,100,703.000,251.000
195,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,47.04000,11,100,704.000,251.000
195,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,47.04000,11,100,720.000,251.000
195,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,47.04000,11,100,694.000,251.000
195,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,47.04000,11,100,703.000,251.000
196,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,47.28000,11,100,704.000,251.000
196,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,47.28000,11,100,720.000,251.000
196,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,47.28000,11,100,694.000,251.000
196,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,47.28000,11,100,703.000,251.000
197,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,47.52000,11,100,704.000,251.000
197,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,47.52000,11,100,720.000,251.000
197,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,47.52000,11,100,694.000,251.000
197,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,47.52000,11,100,703.000,251.000
198,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,47.76000,12,100,704.000,251.000
198,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,47.76000,12,100,720.000,251.000
198,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,47.76000,12,100,694.000,251.000
198,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,47.76000,12,100,703.000,251.000
199,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,48.00000,12,100,704.000,251.000
199,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,48.00000,12,100,720.000,251.000
199,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,48.00000,12,100,694.000,251.000
199,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,48.00000,12,100,703.000,251.000
200,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,48.24000,12,100,704.000,251.000
200,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,48.24000,12,100,720.000,251.000
200,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,48.24000,12,100,694.000,251.000
200,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,48.24000,12,100,703.000,251.000
201,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,48.48000,12,100,704.000,251.000
201,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,48.48000,12,100,720.000,251.000
201,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,48.48000,12,100,694.000,251.000
201,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,48.48000,12,100,703.000,251.000
202,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,48.72000,12,100,704.000,251.000
202,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,48.72000,12,100,720.000,251.000
202,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,48.72000,12,100,694.000,251.000
202,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,48.72000,12,100,703.000,251.000
203,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,48.96000,12,100,704.000,251.000
203,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,48.96000,12,100,720.000,251.000
203,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,48.96000,12,100,694.000,251.000
203,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,48.96000,12,100,703.000,251.000
204,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,49.20000,12,100,704.000,251.000
204,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,49.20000,12,100,720.000,251.000
204,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,49.20000,12,100,694.000,251.000
204,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,49.20000,12,100,703.000,251.000
205,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,49.44000,12,100,704.000,251.000
205,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,49.44000,12,100,720.000,251.000
205,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,49.44000,12,100,694.000,251.000
205,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,49.44000,12,100,703.000,251.000
206,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,49.68000,12,100,704.000,251.000
206,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,49.68000,12,100,720.000,251.000
206,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,49.68000,12,100,694.000,251.000
206,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,49.68000,12,100,703.000,251.000
207,REPAIR,STAND_UP_SHOT,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,49.92000,12,100,704.000,251.000
207,SCOUT,STAND_UP_SHOT,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,49.92000,12,100,720.000,251.000
207,WARDEN,STAND_UP_SHOT,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,49.92000,12,100,694.000,251.000
207,ENGINEER,STAND_UP_SHOT,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,49.92000,12,100,703.000,251.000
208,REPAIR,DAMAGE_AIM_UP,HURT,700.000,270.000,true,false,-1,0.00000,-1.00000,50.16000,12,90,704.000,251.000
208,SCOUT,DAMAGE_AIM_UP,HURT,713.000,270.000,true,false,-1,0.00000,-1.00000,50.16000,12,89,720.000,251.000
208,WARDEN,DAMAGE_AIM_UP,HURT,687.000,270.000,true,false,-1,0.00000,-1.00000,50.16000,12,91,694.000,251.000
208,ENGINEER,DAMAGE_AIM_UP,HURT,696.000,270.000,true,false,-1,0.00000,-1.00000,50.16000,12,90,703.000,251.000
209,REPAIR,DAMAGE_AIM_UP,HURT,700.000,270.000,true,false,-1,0.00000,-1.00000,50.40000,12,90,704.000,251.000
209,SCOUT,DAMAGE_AIM_UP,HURT,713.000,270.000,true,false,-1,0.00000,-1.00000,50.40000,12,89,720.000,251.000
209,WARDEN,DAMAGE_AIM_UP,HURT,687.000,270.000,true,false,-1,0.00000,-1.00000,50.40000,12,91,694.000,251.000
209,ENGINEER,DAMAGE_AIM_UP,HURT,696.000,270.000,true,false,-1,0.00000,-1.00000,50.40000,12,90,703.000,251.000
210,REPAIR,DAMAGE_AIM_UP,HURT,700.000,270.000,true,false,-1,0.00000,-1.00000,50.64000,12,90,704.000,251.000
210,SCOUT,DAMAGE_AIM_UP,HURT,713.000,270.000,true,false,-1,0.00000,-1.00000,50.64000,12,89,720.000,251.000
210,WARDEN,DAMAGE_AIM_UP,HURT,687.000,270.000,true,false,-1,0.00000,-1.00000,50.64000,12,91,694.000,251.000
210,ENGINEER,DAMAGE_AIM_UP,HURT,696.000,270.000,true,false,-1,0.00000,-1.00000,50.64000,12,90,703.000,251.000
211,REPAIR,DAMAGE_AIM_UP,HURT,700.000,270.000,true,false,-1,0.00000,-1.00000,50.88000,12,90,704.000,251.000
211,SCOUT,DAMAGE_AIM_UP,HURT,713.000,270.000,true,false,-1,0.00000,-1.00000,50.88000,12,89,720.000,251.000
211,WARDEN,DAMAGE_AIM_UP,HURT,687.000,270.000,true,false,-1,0.00000,-1.00000,50.88000,12,91,694.000,251.000
211,ENGINEER,DAMAGE_AIM_UP,HURT,696.000,270.000,true,false,-1,0.00000,-1.00000,50.88000,12,90,703.000,251.000
212,REPAIR,DAMAGE_AIM_UP,HURT,700.000,270.000,true,false,-1,0.00000,-1.00000,51.12000,12,90,704.000,251.000
