case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world1_normal_600,600,400,600,375,35,5.217800,0.079200,2.393800,true,6,32,12,120
world1_normal_600,600,400,600,375,36,6.203900,0.073700,2.446900,true,6,32,12,120
world1_normal_600,600,400,600,375,37,5.388200,0.078800,2.458300,true,6,32,12,120
world1_normal_600,600,400,600,375,38,5.202600,0.093600,2.538300,true,6,32,12,120
world1_normal_600,600,400,600,375,39,5.419900,0.091600,2.470300,true,6,32,12,120
world1_normal_600,600,400,600,375,40,5.692000,0.105400,3.245100,true,6,32,12,120
world1_normal_600,600,400,600,375,41,5.300600,0.068200,2.274600,true,6,32,12,120
world1_normal_600,600,400,600,375,42,5.466000,0.087200,2.515000,true,6,32,12,120
world1_normal_600,600,400,600,375,43,5.261400,0.089500,2.992200,true,6,32,12,120
world1_normal_600,600,400,600,375,44,5.806400,0.097500,2.909900,true,6,32,12,120
world1_normal_600,600,400,600,375,45,5.918300,0.109000,3.137700,true,6,32,12,120
world1_normal_600,600,400,600,375,46,5.805200,0.080100,2.326400,true,6,32,12,120
world1_normal_600,600,400,600,375,47,5.565300,0.076700,2.327000,true,6,32,12,120
world1_normal_600,600,400,600,375,48,5.228800,0.088000,2.443400,true,6,32,12,120
world1_normal_600,600,400,600,375,49,5.630300,0.096000,2.334400,true,6,32,12,120
world1_normal_600,600,400,600,375,50,5.724400,0.072100,2.559600,true,6,32,12,120
world1_normal_600,600,400,600,375,51,5.073400,0.070700,2.440500,true,6,32,12,120
world1_normal_600,600,400,600,375,52,5.903200,0.070400,2.577800,true,6,32,12,120
world1_normal_600,600,400,600,375,53,5.223700,0.083400,2.720900,true,6,32,13,120
world1_normal_600,600,400,600,375,54,4.865600,0.070900,2.328300,true,6,32,12,120
world1_normal_600,600,400,600,375,55,5.385600,0.078600,2.382200,true,6,32,12,120
world1_normal_600,600,400,600,375,56,5.305100,0.084000,2.405000,true,6,32,12,120
world1_normal_600,600,400,600,375,57,5.285400,0.086600,2.482900,true,6,32,12,120
world1_normal_600,600,400,600,375,58,6.053700,0.085100,2.523800,true,6,32,12,120
world1_normal_600,600,400,600,375,59,5.106600,0.077100,2.363200,true,6,32,12,120
world1_normal_600,600,400,600,375,60,5.799400,0.077100,2.343000,true,6,32,12,120
world1_normal_600,600,400,600,375,61,5.336100,0.080000,2.469500,true,6,32,12,120
world1_normal_600,600,400,600,375,62,5.174100,0.070500,2.320900,true,6,32,12,120
world1_normal_600,600,400,600,375,63,5.580000,0.068200,2.380700,true,6,32,12,120
world1_normal_600,600,400,600,375,64,5.442900,0.077300,2.391200,true,7,32,12,120
world1_normal_600,600,400,600,375,65,5.514100,0.064800,2.198700,true,6,32,12,120
world1_normal_600,600,400,600,375,66,5.423200,0.083800,2.473600,true,6,32,12,120
world1_normal_600,600,400,600,375,67,5.451800,0.098500,2.230900,true,6,32,12,120
world1_normal_600,600,400,600,375,68,6.782500,0.080900,2.445600,true,6,32,12,120
world1_normal_600,600,400,600,375,69,5.656300,0.089800,3.119900,true,6,32,12,120
world1_normal_600,600,400,600,375,70,5.286800,0.075400,2.297100,true,6,32,12,120
world1_normal_600,600,400,600,375,71,5.256900,0.069100,2.321000,true,6,32,12,120
world1_normal_600,600,400,600,375,72,5.097000,0.092000,2.493800,true,6,32,12,120
world1_normal_600,600,400,600,375,73,5.780000,0.072600,2.207400,true,6,32,12,120
world1_normal_600,600,400,600,375,74,5.353700,0.081900,2.222400,true,6,32,12,120
world1_normal_600,600,400,600,375,75,7.137100,0.084300,2.243200,true,6,32,12,120
world1_normal_600,600,400,600,375,76,5.461600,0.068000,2.202500,true,6,32,12,120
world1_normal_600,600,400,600,375,77,5.257900,0.071100,2.402800,true,6,32,12,120
world1_normal_600,600,400,600,375,78,6.029600,0.077200,2.825900,true,6,32,12,120
world1_normal_600,600,400,600,375,79,5.199500,0.071800,2.222300,true,6,32,12,120
world1_normal_600,600,400,600,375,80,5.691200,0.087800,2.524300,true,6,32,12,120
world1_normal_600,600,400,600,375,81,5.471000,0.072200,2.647800,true,6,32,12,120
world1_normal_600,600,400,600,375,82,5.409300,0.074200,2.248500,true,6,32,12,120
world1_normal_600,600,400,600,375,83,5.412200,0.074300,2.458100,true,6,32,12,120
world1_normal_600,600,400,600,375,84,5.208300,0.099800,2.531000,true,6,32,12,120
world1_normal_600,600,400,600,375,85,5.343200,0.072700,2.192000,true,6,32,12,120
world1_normal_600,600,400,600,375,86,5.282600,0.067700,2.454100,true,6,32,12,120
world1_normal_600,600,400,600,375,87,5.344000,0.076700,2.681700,true,6,32,12,120
world1_normal_600,600,400,600,375,88,5.282000,0.071900,2.232800,true,6,32,12,120
world1_normal_600,600,400,600,375,89,5.161400,0.077300,2.471000,true,6,32,12,120
world1_normal_600,600,400,600,375,90,5.641900,0.071200,2.273500,true,6,32,12,120
world1_normal_600,600,400,600,375,91,4.961400,0.077000,2.400900,true,6,32,12,120
world1_normal_600,600,400,600,375,92,5.091000,0.088400,2.500900,true,6,32,12,120
world1_normal_600,600,400,600,375,93,5.211300,0.069500,2.287000,true,6,32,12,120
world1_normal_600,600,400,600,375,94,5.346300,0.087300,2.444500,true,6,32,12,120
world1_normal_600,600,400,600,375,95,6.146500,0.077300,2.422500,true,6,32,12,120
world1_normal_600,600,400,600,375,96,6.303500,0.070800,2.661700,true,6,32,12,120
world1_normal_600,600,400,600,375,97,6.566000,0.075700,2.248900,true,6,32,12,120
world1_normal_600,600,400,600,375,98,5.556300,0.071900,2.484500,true,6,32,12,120
world1_normal_600,600,400,600,375,99,5.566200,0.082400,2.389700,true,6,32,12,120
world1_normal_600,600,400,600,375,100,5.538600,0.095900,2.265200,true,6,32,12,120
world1_normal_600,600,400,600,375,101,5.454400,0.087300,2.408500,true,6,32,12,120
